ticker_id,Max Slots,L-14.6,L-23.6,L-38.2,L-50.0,L-61.8,Slots L-14.6,Slots L-23.6,Slots L-38.2,Slots L-50.0,Slots L-61.8,Use Smrt Index Exit,Exit Level,Use AYM,AYM TP Multiplier,AYM Limit,Use ATR,ATR Distance,Use Stoploss,Stoploss Level,Sys ROI,B&H ROI,ROI Margin,# of Trades,Win Rate,Max Drawdown,Avg. Adverse Excursion,Avg. Favorable Excursion,Annual CAGR,Avg. Return/Trade,Avg Bars/Trade,Model,OOS Margin,OOS Win Rate,OOS Trades
MTIE,1,False,True,True,False,False,,1.0,1.0,,,False,,True,2.0,50,True,2.0,False,,447.46,209.37,238.09,22,100.00,77.09,-10.0,20.0,35.0,10.0,68.2,PSI-40,104.07319450923693,100,11
NAHO,1,False,True,False,False,False,,1.0,,,,False,,True,2.0,50,True,2.0,False,,-87.10,-85.64,-1.45,7,100.00,93.03,-10.0,20.0,35.0,10.0,596.7,PSI-40,9.340366666666643,100,2
NARE,1,True,False,True,False,False,1.0,,1.0,,,False,,True,2.0,88.6,True,5.0,False,,1282.71,-63.43,1346.15,16,100.00,68.61,-10.0,20.0,35.0,10.0,180.5,PSI-40,43.10126473377048,100,3
NBKE,1,False,True,True,False,False,,1.0,1.0,,,False,,True,2.0,50,True,2.0,False,,175.40,2005.00,-1829.60,3,100.00,49.82,-10.0,20.0,35.0,10.0,59.3,PSI-40,115.11461904761903,100,4
NCCW,1,True,False,False,False,False,1.0,,,,,False,,True,11.0,88.6,True,6.0,False,,5071.30,928.52,4142.79,13,100.00,83.85,-10.0,20.0,35.0,10.0,324.5,PSI-40,63.85171003202319,100,2
NCGC,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,78.6,True,2.0,False,,46.87,-67.90,114.77,2,100.00,43.80,-10.0,20.0,35.0,10.0,12.0,PSI-40,11.883333333333333,100,2
NDRL,1,False,False,False,True,False,,,,1.0,,False,,True,2.0,50,False,,False,,-13.43,-98.48,85.05,1,0.00,32.37,-10.0,20.0,35.0,10.0,937.0,PSI-40,16.548042704626333,0,0
NEDA,1,False,True,False,True,True,,1.0,,1.0,1.0,False,,True,2.0,50,True,3.0,False,,210.92,639.74,-428.81,9,100.00,89.79,-10.0,20.0,35.0,10.0,474.1,PSI-40,24.04137837837836,100,4
NHPS,1,False,False,True,False,False,,,1.0,,,False,,True,2.0,88.6,True,5.0,False,,170.74,351.71,-180.97,3,100.00,89.64,-10.0,20.0,35.0,10.0,1283.7,PSI-40,104.7052964824121,100,4
NINH,1,False,False,True,True,False,,,1.0,1.0,,False,,True,3.0,88.6,True,3.0,False,,13049.29,794.58,12254.71,24,100.00,52.97,-10.0,20.0,35.0,10.0,145.5,PSI-40,21.52209774806306,100,5
NIPH,1,False,True,False,False,True,,1.0,,,1.0,False,,True,4.0,88.6,False,,False,,992.31,889.47,102.84,3,100.00,85.26,-10.0,20.0,35.0,10.0,1427.7,PSI-40,645.653269587471,100,3
OBRI,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,78.6,True,6.0,False,,115.30,50.10,65.20,2,100.00,78.71,-10.0,20.0,35.0,10.0,1437.0,PSI-40,375.3664977375566,100,4
OCDI,1,False,True,True,False,True,,1.0,1.0,,1.0,False,,True,2.0,88.6,False,,False,,1670.38,624.40,1045.98,5,100.00,92.22,-10.0,20.0,35.0,10.0,911.8,PSI-40,65.0030042615368,100,2
OCPH,1,False,True,False,True,True,,1.0,,1.0,1.0,False,,True,6.0,88.6,True,6.0,False,,3646.39,2005.26,1641.12,9,100.00,59.87,-10.0,20.0,35.0,10.0,277.0,PSI-40,601.3192957642909,100,4
ODIN,1,True,False,False,False,False,1.0,,,,,False,,True,3.0,61.8,True,6.0,False,,216.63,165.65,50.98,4,100.00,97.20,-10.0,20.0,35.0,10.0,1065.5,PSI-40,71.95953906552242,100,2
OFH,1,False,True,False,False,False,,1.0,,,,False,,True,3.0,88.6,True,4.0,False,,30.09,-3.47,33.56,3,100.00,57.18,-10.0,20.0,35.0,10.0,302.3,PSI-40,46.08039424703894,100,2
OIH,1,True,True,False,False,False,1.0,1.0,,,,False,,True,5.0,88.6,True,4.0,False,,155.61,468.02,-312.41,6,100.00,82.36,-10.0,20.0,35.0,10.0,490.8,PSI-40,107.89469588550995,100,4
OLFI,1,True,False,True,False,False,1.0,,1.0,,,False,,True,2.0,50,True,6.0,False,,277.84,3536.00,-3258.16,4,100.00,67.43,-10.0,20.0,35.0,10.0,486.5,PSI-40,18.921324324324303,100,3
ORAS,1,True,False,False,False,False,1.0,,,,,False,,True,6.0,88.6,True,6.0,False,,179.31,164.14,15.18,5,100.00,68.57,-10.0,20.0,35.0,10.0,445.6,PSI-40,95.05636300174527,100,3
ORHD,1,True,False,True,False,False,1.0,,1.0,,,False,,True,4.0,88.6,True,3.0,False,,4210.31,4191.81,18.50,13,100.00,96.12,-10.0,20.0,35.0,10.0,339.6,PSI-40,126.7370445632798,100,6
ORWE,1,True,False,False,False,False,1.0,,,,,False,,True,2.0,88.6,True,5.0,False,,391.07,263.69,127.38,8,100.00,73.84,-10.0,20.0,35.0,10.0,536.6,PSI-40,18.01777502579978,100,3
PACH,1,True,True,False,False,False,1.0,1.0,,,,False,,True,3.0,88.6,True,5.0,False,,59.32,65.01,-5.68,10,100.00,87.77,-10.0,20.0,35.0,10.0,480.1,PSI-40,557.5581977401131,100,3
PHAR,1,False,True,False,False,False,,1.0,,,,False,,True,2.0,78.6,False,,False,,363.72,431.43,-67.71,5,100.00,77.02,-10.0,20.0,35.0,10.0,869.2,PSI-40,46.59304510952069,100,2
PHDC,1,True,False,True,False,False,1.0,,1.0,,,False,,True,4.0,88.6,True,4.0,False,,-6.59,777.97,-784.57,1,0.00,89.10,-10.0,20.0,35.0,10.0,4006.0,PSI-40,36.34033045148895,100,5
PHGC,1,False,True,False,False,False,,1.0,,,,False,,True,2.0,88.6,True,2.0,False,,74.03,357.41,-283.37,2,100.00,31.16,-10.0,20.0,35.0,10.0,56.5,PSI-40,188.95182860286118,100,7
